1336651756.681	participantNumber	1	""
2691.445	mail	loaded	"mp3-player Inkel G-13 $68.99"
2691.901	compose	type	"6"
2692.245	compose	type	"68"
2692.597	compose	type	"68."
2692.893	compose	type	"68.9"
2693.021	compose	type	"68.99"
2693.892	compose	send	"68.99"
2693.893	mail	focus	""
2695.330	mail	move	"Archive"
2697.417	mail	select	"mp3-player Inkel D-86 $59.99"
2699.748	mail	loaded	"mp3-player Inkel D-86 $59.99"
2702.526	browser	focus	""
2703.465	browser	home	""
2704.393	browser	linkRequest1	"Mp3-players.html"
2704.398	browser	link1	"Mp3-players.html"
2705.657	browser	linkRequest2	"Inkel.html"
2705.668	browser	link2	"Inkel.html"
2706.611	browser	linkRequest3	"Inkel-D-86.html"
2708.622	browser	link3	"Inkel-D-86.html"
2710.337	mail	focus	""
2711.386	mail	reply	"$59.99"
2711.408	compose	focus	""
2711.909	mail	loaded	"mp3-player Inkel D-86 $59.99"
2712.548	compose	type	"5"
2712.900	compose	type	"59"
2713.260	compose	type	"59."
2713.556	compose	type	"59.9"
2713.684	compose	type	"59.99"
2714.520	compose	send	"59.99"
2714.521	mail	focus	""
2714.698	chat	prompt	"Have you seen the movie <i>Capote</i> ?"
2715.872	mail	loaded	"mp3-player Inkel D-86 $59.99"
2716.016	mail	move	"Archive"
2717.092	chat	focus	""
2719.795	chat	type	"n"
2720.027	chat	type	"no"
2720.925	chat	msg	"no"
2722.034	mail	focus	""
2723.095	mail	select	"laptop Leviti C-78 $63.99"
2723.402	mail	loaded	"laptop Leviti C-78 $63.99"
2724.978	mail	loaded	"laptop Leviti C-78 $63.99"
2726.314	browser	focus	""
2727.400	browser	home	""
2728.589	browser	linkRequest1	"Laptops.html"
2728.597	browser	link1	"Laptops.html"
2729.459	browser	linkRequest2	"Leviti.html"
2729.464	browser	link2	"Leviti.html"
2730.497	browser	linkRequest3	"Leviti-C-78.html"
2732.507	browser	link3	"Leviti-C-78.html"
2734.083	mail	focus	""
2735.384	mail	reply	"$63.99"
2735.414	compose	focus	""
2736.548	compose	type	"6"
2736.658	chat	prompt	"Do you want to see it?"
2736.747	mail	loaded	"laptop Leviti C-78 $63.99"
2736.787	compose	type	"63"
2737.148	compose	type	"63."
2737.635	compose	type	"63.9"
2737.764	compose	type	"63.99"
2738.799	compose	send	"63.99"
2738.800	mail	focus	""
2740.407	mail	loaded	"laptop Leviti C-78 $63.99"
2740.495	mail	move	"Archive"
2741.504	chat	focus	""
2748.491	chat	type	"y"
2748.666	chat	type	"ye"
2748.851	chat	type	"yes"
2749.779	chat	msg	"yes"
2751.123	mail	focus	""
2753.650	mail	select	"photocamera Okidan K-68 $52.99"
2755.263	mail	loaded	"photocamera Okidan K-68 $52.99"
2758.070	browser	focus	""
2758.236	chat	prompt	"Have you seen the movie <i>Brokeback Mountain</i> ?"
2759.198	browser	home	""
2760.474	browser	linkRequest1	"Photocameras.html"
2760.478	browser	link1	"Photocameras.html"
2761.210	browser	linkRequest2	"Okidan.html"
2761.215	browser	link2	"Okidan.html"
2762.394	browser	linkRequest3	"Okidan-K-68.html"
2765.368	chat	focus	""
2765.391	browser	link3	"Okidan-K-68.html"
2766.122	chat	type	"n"
2766.370	chat	type	"no"
2767.003	chat	msg	"no"
2768.068	browser	focus	""
2769.214	mail	focus	""
2770.318	mail	reply	"$52.99"
2770.339	compose	focus	""
2770.627	mail	loaded	"photocamera Okidan K-68 $52.99"
2771.403	compose	type	"5"
2771.819	compose	type	"52"
2772.115	compose	type	"52."
2772.515	compose	type	"52.9"
2772.635	compose	type	"52.99"
2773.619	compose	send	"52.99"
2773.620	mail	focus	""
2775.511	mail	move	"Archive"
2777.272	mail	select	"mp3-player Inkel L-69 $60.99"
2779.714	mail	loaded	"mp3-player Inkel L-69 $60.99"
2782.841	browser	focus	""
2783.833	browser	home	""
2784.728	browser	linkRequest1	"Mp3-players.html"
2784.739	browser	link1	"Mp3-players.html"
2785.741	browser	linkRequest2	"Inkel.html"
2785.750	browser	link2	"Inkel.html"
2787.845	browser	linkRequest3	"Inkel-L-69.html"
2789.854	browser	link3	"Inkel-L-69.html"
2791.041	mail	focus	""
2792.097	mail	reply	"$60.99"
2792.106	compose	focus	""
2793.117	compose	type	"6"
2793.290	compose	type	"60"
2793.483	mail	loaded	"mp3-player Inkel L-69 $60.99"
2793.778	compose	type	"60."
2794.178	compose	type	"60.9"
2794.298	compose	type	"60.99"
2795.229	compose	send	"60.99"
2795.230	mail	focus	""
2796.582	mail	move	"Archive"
2799.409	mail	select	"photocamera Okidan U-23 $71.99"
2799.502	chat	prompt	"Do you want to see it?"
2800.891	mail	loaded	"photocamera Okidan U-23 $71.99"
2801.143	chat	focus	""
2803.033	chat	type	"n"
2803.289	chat	type	"no"
2804.234	chat	msg	"no"
2805.361	mail	focus	""
2807.544	mail	loaded	"photocamera Okidan U-23 $71.99"
2810.173	browser	focus	""
2811.258	browser	home	""
2812.296	browser	linkRequest1	"Photocameras.html"
2812.311	browser	link1	"Photocameras.html"
2813.049	browser	linkRequest2	"Okidan.html"
2813.059	browser	link2	"Okidan.html"
2814.443	browser	linkRequest3	"Okidan-U-23.html"
2816.453	browser	link3	"Okidan-U-23.html"
2817.777	mail	focus	""
2819.181	mail	reply	"$71.99"
2819.186	compose	focus	""
2819.253	mail	loaded	"photocamera Okidan U-23 $71.99"
2820.194	compose	type	"7"
2820.625	compose	type	"71"
2821.250	compose	type	"71."
2821.578	compose	type	"71.9"
2821.713	compose	type	"71.99"
2822.810	compose	send	"71.99"
2822.811	mail	focus	""
2824.573	mail	loaded	"photocamera Okidan U-23 $71.99"
2826.519	mail	move	"Archive"
2826.785	chat	prompt	"Have you seen the movie <i>The Queen</i> ?"
2827.294	mail	select	"laptop Rinox G-39 $72.99"
2828.474	chat	focus	""
2829.235	mail	loaded	"laptop Rinox G-39 $72.99"
2831.088	chat	type	"n"
2831.345	chat	type	"no"
2832.586	chat	msg	"no"
2835.004	mail	focus	""
2837.218	mail	loaded	"laptop Rinox G-39 $72.99"
2839.758	browser	focus	""
2840.731	browser	home	""
2841.640	browser	linkRequest1	"Laptops.html"
2841.651	browser	link1	"Laptops.html"
2841.808	chat	prompt	"Have you seen the movie <i>Michael Clayton</i> ?"
2842.416	browser	linkRequest2	"Rinox.html"
2842.426	browser	link2	"Rinox.html"
2844.796	browser	linkRequest3	"Rinox-G-39.html"
2848.018	chat	focus	""
2848.040	browser	link3	"Rinox-G-39.html"
2851.360	chat	type	"c"
2851.520	chat	type	"co"
2851.688	chat	type	"cou"
2851.848	chat	type	"coul"
2852.031	chat	type	"could"
2852.504	chat	type	"could "
2852.688	chat	type	"could b"
2852.784	chat	type	"could be"
2853.170	chat	msg	"could be"
2855.303	browser	focus	""
2856.396	mail	focus	""
2857.750	mail	reply	"$72.99"
2857.754	compose	focus	""
2858.607	mail	loaded	"laptop Rinox G-39 $72.99"
2858.817	compose	type	"7"
2859.065	compose	type	"72"
2859.393	compose	type	"72."
2859.785	compose	type	"72.9"
2859.928	compose	type	"72.99"
2860.758	compose	send	"72.99"
2860.759	mail	focus	""
2862.198	mail	move	"Archive"
2863.083	mail	select	"photocamera Woksan P-70 $62.99"
2865.673	mail	loaded	"photocamera Woksan P-70 $62.99"
2868.461	browser	focus	""
2869.749	browser	home	""
2870.979	browser	linkRequest1	"Photocameras.html"
2870.984	browser	link1	"Photocameras.html"
2871.867	browser	linkRequest2	"Woksan.html"
2871.876	browser	link2	"Woksan.html"
2872.053	chat	prompt	"Do you want to see it?"
2874.155	browser	linkRequest3	"Woksan-P-75.html"
2877.608	mail	focus	""
2877.620	browser	link3	"Woksan-P-75.html"
2879.149	mail	loaded	"photocamera Woksan P-70 $62.99"
2881.069	browser	focus	""
2883.079	browser	home	""
2884.229	browser	linkRequest1	"Photocameras.html"
2884.234	browser	link1	"Photocameras.html"
2885.541	browser	linkRequest2	"Woksan.html"
2885.550	browser	link2	"Woksan.html"
2887.293	browser	linkRequest3	"Woksan-P-70.html"
2890.633	chat	focus	""
2890.663	browser	link3	"Woksan-P-70.html"
2893.207	chat	type	"d"
2893.359	chat	type	"do"
2893.511	chat	type	"don"
2893.614	chat	type	"dont"
2893.751	chat	type	"dont "
2894.255	chat	type	"dont k"
2894.415	chat	type	"dont kn"
2894.663	chat	type	"dont kno"
2894.847	chat	type	"dont know"
2895.488	chat	msg	"dont know"
2896.820	browser	focus	""
2898.399	mail	focus	""
2899.513	mail	reply	"$62.99"
2899.525	compose	focus	""
2900.558	compose	type	"6"
2900.816	compose	type	"62"
2901.082	mail	loaded	"photocamera Woksan P-70 $62.99"
2901.111	compose	type	"62."
2901.440	compose	type	"62.9"
2901.600	compose	type	"62.99"
2903.353	compose	send	"62.99"
2903.354	mail	focus	""
2904.839	mail	loaded	"photocamera Woksan P-70 $62.99"
2905.083	mail	move	"Archive"
2905.905	mail	select	"photocamera Okidan J-59 $73.99"
2908.203	mail	loaded	"photocamera Okidan J-59 $73.99"
2912.951	browser	focus	""
2914.013	browser	home	""
2915.048	browser	linkRequest1	"Photocameras.html"
2915.057	browser	link1	"Photocameras.html"
2915.727	browser	linkRequest2	"Okidan.html"
2915.737	browser	link2	"Okidan.html"
2919.530	browser	linkRequest3	"Okidan-J-59.html"
2921.540	browser	link3	"Okidan-J-59.html"
2922.901	mail	focus	""
2924.143	mail	reply	"$73.99"
2924.153	compose	focus	""
2924.794	compose	type	"7"
2925.031	compose	type	"72"
2925.245	mail	loaded	"photocamera Okidan J-59 $73.99"
2925.511	compose	type	"7"
2925.575	compose	type	"73"
2925.903	compose	type	"73."
2926.271	compose	type	"73.9"
2926.383	compose	type	"73.99"
2927.282	compose	send	"73.99"
2927.283	mail	focus	""
2927.373	chat	prompt	"Have you seen the movie <i>Gosford Park</i> ?"
2929.818	mail	loaded	"photocamera Okidan J-59 $73.99"
2931.406	mail	move	"Archive"
2933.125	chat	focus	""
2935.526	chat	type	"n"
2935.774	chat	type	"no"
2938.912	chat	msg	"no"
2940.724	mail	focus	""
2942.060	mail	select	"laptop Leviti B-30 $82.99"
2942.098	mail	loaded	"laptop Leviti B-30 $82.99"
2944.148	mail	loaded	"laptop Leviti B-30 $82.99"
2945.033	browser	focus	""
2946.070	browser	home	""
2946.979	browser	linkRequest1	"Laptops.html"
2946.984	browser	link1	"Laptops.html"
2948.139	browser	linkRequest2	"Leviti.html"
2948.150	browser	link2	"Leviti.html"
2949.434	browser	linkRequest3	"Leviti-B-30.html"
2951.443	browser	link3	"Leviti-B-30.html"
2952.646	mail	focus	""
2953.814	mail	reply	"$82.99"
2953.835	compose	focus	""
2954.498	mail	loaded	"laptop Leviti B-30 $82.99"
2954.718	compose	type	"8"
2955.094	compose	type	"82"
2955.630	compose	type	"82."
2956.038	compose	type	"82.9"
2956.166	compose	type	"82.99"
2957.062	compose	send	"82.99"
2957.063	mail	focus	""
2958.556	mail	move	"Archive"
2958.815	chat	prompt	"Do you want to see it?"
2961.354	chat	focus	""
2963.661	chat	type	"o"
2963.693	chat	type	"ok"
2964.119	chat	msg	"ok"
2965.477	mail	focus	""
2966.753	mail	select	"laptop Leviti C-78 $63.99"
2967.351	mail	loaded	"laptop Leviti C-78 $63.99"
2968.398	mail	loaded	"laptop Leviti C-78 $63.99"
2970.543	browser	focus	""
2970.648	chat	prompt	"Have you seen the movie <i>Chocolat</i> ?"
2971.558	browser	home	""
2972.499	browser	linkRequest1	"Laptops.html"
2972.509	browser	link1	"Laptops.html"
2973.353	browser	linkRequest2	"Leviti.html"
2973.357	browser	link2	"Leviti.html"
2974.745	browser	linkRequest3	"Leviti-C-78.html"
2978.057	chat	focus	""
2978.086	browser	link3	"Leviti-C-78.html"
2978.533	chat	type	"y"
2978.653	chat	type	"ye"
2978.828	chat	type	"yes"
2979.111	chat	msg	"yes"
2980.602	browser	focus	""
2983.098	mail	focus	""
2984.040	mail	reply	"$63.99"
2984.051	compose	focus	""
2985.166	compose	type	"6"
2985.461	compose	type	"63"
2985.500	mail	loaded	"laptop Leviti C-78 $63.99"
2985.765	compose	type	"63."
2986.093	compose	type	"63.9"
2986.252	compose	type	"63.99"
2987.478	compose	send	"63.99"
2987.478	mail	focus	""
2989.125	mail	move	"Archive"
2989.988	mail	select	"mp3-player Huma X-46 $81.99"
2990.102	mail	loaded	"mp3-player Huma X-46 $81.99"
2992.087	mail	loaded	"mp3-player Huma X-46 $81.99"
2994.613	browser	focus	""
2995.728	browser	home	""
2996.536	browser	linkRequest1	"Mp3-players.html"
2996.545	browser	link1	"Mp3-players.html"
2997.112	browser	linkRequest2	"Huma.html"
2997.117	browser	link2	"Huma.html"
2998.560	browser	linkRequest3	"Huma-X-46.html"
3000.571	browser	link3	"Huma-X-46.html"
3000.648	chat	prompt	"Did you like it?"
3002.124	chat	focus	""
3003.828	chat	type	"w"
3003.995	chat	type	"wa"
3004.035	chat	type	"was"
3004.124	chat	type	"was "
3004.308	chat	type	"was o"
3004.355	chat	type	"was ok"
3005.014	chat	msg	"was ok"
3006.387	browser	focus	""
3008.690	mail	focus	""
3009.543	mail	reply	"$81.99"
3009.551	compose	focus	""
3010.637	compose	type	"8"
3011.037	compose	type	"81"
3011.247	mail	loaded	"mp3-player Huma X-46 $81.99"
3011.597	compose	type	"81."
3011.941	compose	type	"81.9"
3012.051	compose	type	"81.99"
3013.127	compose	send	"81.99"
3013.128	mail	focus	""
3014.734	mail	loaded	"mp3-player Huma X-46 $81.99"
3015.374	mail	move	"Archive"
3016.083	mail	select	"laptop Mallsoft G-93 $97.99"
3018.048	mail	loaded	"laptop Mallsoft G-93 $97.99"
3021.276	browser	focus	""
3022.321	browser	home	""
3023.176	browser	linkRequest1	"Laptops.html"
3023.180	browser	link1	"Laptops.html"
3023.312	chat	prompt	"Have you seen the movie <i>Frost/Nixon</i> ?"
3024.046	browser	linkRequest2	"Mallsoft.html"
3024.057	browser	link2	"Mallsoft.html"
3025.134	browser	linkRequest3	"Mallsoft-G-93.html"
3028.167	chat	focus	""
3028.194	browser	link3	"Mallsoft-G-93.html"
3029.548	chat	type	"n"
3029.771	chat	type	"no"
3030.414	chat	msg	"no"
3031.500	browser	focus	""
3033.123	mail	focus	""
3034.159	mail	reply	"$97.99"
3034.164	compose	focus	""
3034.571	mail	loaded	"laptop Mallsoft G-93 $97.99"
3034.935	compose	type	"9"
3035.076	compose	type	"97"
3035.500	compose	type	"97."
3036.020	compose	type	"97.9"
3036.148	compose	type	"97.99"
3037.356	compose	send	"97.99"
3037.357	mail	focus	""
3038.923	mail	move	"Archive"
3039.933	mail	select	"laptop Rinox F-71 $82.99"
3042.261	mail	loaded	"laptop Rinox F-71 $82.99"
3044.689	browser	focus	""
3045.714	browser	home	""
3046.497	browser	linkRequest1	"Laptops.html"
3046.502	browser	link1	"Laptops.html"
3047.910	browser	linkRequest2	"Rinox.html"
3047.918	browser	link2	"Rinox.html"
3048.709	browser	linkRequest3	"Rinox-F-71.html"
3050.718	browser	link3	"Rinox-F-71.html"
3052.784	mail	focus	""
3054.299	mail	loaded	"laptop Rinox F-71 $82.99"
3054.985	mail	reply	"$82.99"
3054.989	compose	focus	""
3055.972	compose	type	"8"
3056.404	compose	type	"82"
3057.004	compose	type	"82."
3057.395	compose	type	"82.9"
3057.524	compose	type	"82.99"
3058.452	compose	send	"82.99"
3058.453	mail	focus	""
3059.961	mail	move	"Archive"
3060.806	mail	select	"laptop Leviti E-71 $75.99"
3061.014	chat	prompt	"Have you seen the movie <i>The Pianist</i> ?"
3062.336	chat	focus	""
3062.501	mail	loaded	"laptop Leviti E-71 $75.99"
3066.387	chat	type	"y"
3066.555	chat	type	"ye"
3066.706	chat	type	"yes"
3067.446	chat	msg	"yes"
3069.894	mail	focus	""
3072.200	mail	loaded	"laptop Leviti E-71 $75.99"
3078.323	browser	focus	""
3080.365	browser	home	""
3081.316	browser	linkRequest1	"Laptops.html"
3081.320	browser	link1	"Laptops.html"
3082.196	browser	linkRequest2	"Leviti.html"
3082.207	browser	link2	"Leviti.html"
3083.750	browser	linkRequest3	"Leviti-E-71.html"
3087.437	mail	focus	""
3087.450	browser	link3	"Leviti-E-71.html"
3088.949	mail	loaded	"laptop Leviti E-71 $75.99"
3090.234	browser	focus	""
3091.964	mail	focus	""
3092.975	mail	reply	"$75.99"
3092.980	compose	focus	""
3093.607	mail	loaded	"laptop Leviti E-71 $75.99"
3094.795	compose	type	"7"
3094.915	chat	prompt	"Did you like it?"
3095.043	compose	type	"74"
3095.563	compose	type	"7"
3095.947	compose	type	"75"
3096.219	compose	type	"75."
3096.499	compose	type	"75.9"
3096.634	compose	type	"75.99"
3097.668	compose	send	"75.99"
3097.668	mail	focus	""
3099.387	mail	loaded	"laptop Leviti E-71 $75.99"
3099.558	mail	move	"Archive"
3100.864	chat	focus	""
3107.162	chat	type	"m"
3107.289	chat	type	"mm"
3107.410	chat	type	"mmm"
3107.786	chat	type	"mmm "
3108.994	chat	type	"mmm y"
3109.073	chat	type	"mmm ye"
3109.216	chat	type	"mmm yes"
3109.699	chat	msg	"mmm yes"
3112.513	mail	focus	""
3113.662	mail	select	"photocamera Woksan Z-85 $84.99"
3114.063	mail	loaded	"photocamera Woksan Z-85 $84.99"
3116.158	mail	loaded	"photocamera Woksan Z-85 $84.99"
3118.608	start conditie	true_false	""
3124.864	browser	focus	""
3125.941	browser	home	""
3126.835	browser	linkRequest1	"Photocameras.html"
3129.323	browser	link1	"Photocameras.html"
3130.381	browser	linkRequest2	"Woksan.html"
3132.488	browser	link2	"Woksan.html"
3133.851	browser	linkRequest3	"Woksan-Z-85.html"
3136.788	browser	link3	"Woksan-Z-85.html"
3138.846	mail	focus	""
3139.896	mail	reply	"$84.99"
3139.900	compose	focus	""
3140.937	compose	type	"8"
3140.953	mail	loaded	"photocamera Woksan Z-85 $84.99"
3141.274	compose	type	"84"
3141.802	compose	type	"84."
3142.114	compose	type	"84.9"
3142.224	compose	type	"84.99"
3143.145	compose	send	"84.99"
3143.146	mail	focus	""
3143.308	chat	prompt	"Have you seen the movie <i>The Insider</i> ?"
3144.493	mail	loaded	"photocamera Woksan Z-85 $84.99"
3144.981	chat	focus	""
3146.438	mail	focus	""
3147.488	mail	move	"Archive"
3148.685	chat	focus	""
3155.440	chat	type	"p"
3155.592	chat	type	"pe"
3155.625	chat	type	"per"
3155.840	chat	type	"perh"
3155.904	chat	type	"perha"
3156.192	chat	type	"perhap"
3156.288	chat	type	"perhaps"
3156.659	chat	msg	"perhaps"
3158.588	mail	focus	""
3163.154	mail	select	"laptop Rinox F-71 $82.99"
3165.231	mail	loaded	"laptop Rinox F-71 $82.99"
3167.687	browser	focus	""
3167.863	chat	prompt	"Have you seen the movie <i>Little Miss Sunshine</i> ?"
3168.742	browser	home	""
3169.682	browser	linkRequest1	"Laptops.html"
3171.796	browser	link1	"Laptops.html"
3172.868	browser	linkRequest2	"Rinox.html"
3175.196	browser	link2	"Rinox.html"
3176.510	browser	linkRequest3	"Rinox-F-71.html"
3179.492	chat	focus	""
3179.549	browser	link3	"Rinox-F-71.html"
3180.632	chat	type	"y"
3180.776	chat	type	"ye"
3181.024	chat	type	"yea"
3181.208	chat	type	"yeah"
3182.179	chat	msg	"yeah"
3183.846	browser	focus	""
3185.150	mail	focus	""
3186.200	mail	reply	"$82.99"
3186.224	compose	focus	""
3187.200	compose	type	"8"
3187.464	compose	type	"82"
3187.494	mail	loaded	"laptop Rinox F-71 $82.99"
3187.720	compose	type	"82."
3188.192	compose	type	"82.9"
3188.328	compose	type	"82.99"
3189.316	compose	send	"82.99"
3189.317	mail	focus	""
3191.040	mail	loaded	"laptop Rinox F-71 $82.99"
3191.722	mail	move	"Archive"
3192.401	mail	select	"mp3-player Huma G-73 $75.99"
3194.220	mail	loaded	"mp3-player Huma G-73 $75.99"
3198.019	browser	focus	""
3199.089	browser	home	""
3199.981	browser	linkRequest1	"Mp3-players.html"
3203.797	browser	link1	"Mp3-players.html"
3203.953	chat	prompt	"Did you like it?"
3205.063	browser	linkRequest2	"Inkel.html"
3207.488	browser	link2	"Inkel.html"
3210.587	browser	home	""
3211.544	browser	linkRequest1	"Mp3-players.html"
3213.751	browser	link1	"Mp3-players.html"
3214.965	browser	linkRequest2	"Huma.html"
3218.259	browser	link2	"Huma.html"
3219.489	browser	linkRequest3	"Huma-G-73.html"
3222.454	chat	focus	""
3222.485	browser	link3	"Huma-G-73.html"
3224.990	chat	type	"y"
3225.143	chat	type	"ye"
3225.335	chat	type	"yes"
3226.145	chat	msg	"yes"
3227.175	browser	focus	""
3228.758	mail	focus	""
3229.809	mail	reply	"$75.99"
3229.831	compose	focus	""
3230.104	mail	loaded	"mp3-player Huma G-73 $75.99"
3231.167	compose	type	"7"
3231.319	compose	type	"75"
3231.727	compose	type	"75."
3232.103	compose	type	"75.9"
3232.214	compose	type	"75.99"
3233.259	compose	send	"75.99"
3233.260	mail	focus	""
3235.481	mail	move	"Archive"
3236.362	mail	select	"mp3-player Huma V-99 $63.99"
3238.833	mail	loaded	"mp3-player Huma V-99 $63.99"
3242.052	browser	focus	""
3243.114	browser	home	""
3244.272	browser	linkRequest1	"Mp3-players.html"
3248.283	browser	link1	"Mp3-players.html"
3249.078	browser	linkRequest2	"Huma.html"
3251.128	browser	link2	"Huma.html"
3254.560	browser	linkRequest3	"Huma-V-99.html"
3255.992	browser	link3	"Huma-V-99.html"
3260.625	mail	focus	""
3261.845	mail	reply	"$63.99"
3261.850	compose	focus	""
3262.926	mail	loaded	"mp3-player Huma V-99 $63.99"
3263.015	compose	type	"6"
3263.319	compose	type	"63"
3263.582	compose	type	"63."
3264.071	compose	type	"63.9"
3264.182	compose	type	"63.99"
3265.194	compose	send	"63.99"
3265.195	mail	focus	""
3267.323	mail	loaded	"mp3-player Huma V-99 $63.99"
3267.714	mail	move	"Archive"
3267.973	chat	prompt	"Have you seen the movie <i>There Will Be Blood</i> ?"
3268.448	mail	select	"mp3-player Inkel D-86 $59.99"
3269.819	chat	focus	""
3271.118	mail	loaded	"mp3-player Inkel D-86 $59.99"
3272.606	chat	type	"n"
3272.886	chat	type	"no"
3276.215	chat	msg	"no"
3277.702	mail	focus	""
3279.185	mail	loaded	"mp3-player Inkel D-86 $59.99"
3282.052	browser	focus	""
3283.065	browser	home	""
3283.871	browser	linkRequest1	"Mp3-players.html"
3286.509	browser	link1	"Mp3-players.html"
3287.781	browser	linkRequest2	"Inkel.html"
3289.942	browser	link2	"Inkel.html"
3291.395	browser	linkRequest3	"Inkel-D-86.html"
3293.611	browser	link3	"Inkel-D-86.html"
3297.168	mail	focus	""
3298.545	mail	reply	"$59.99"
3298.566	compose	focus	""
3299.590	compose	type	"5"
3299.711	chat	prompt	"Do you want to see it?"
3299.739	mail	loaded	"mp3-player Inkel D-86 $59.99"
3299.950	compose	type	"59"
3300.278	compose	type	"59."
3300.566	compose	type	"59.9"
3300.684	compose	type	"59.99"
3304.454	compose	send	"59.99"
3304.455	mail	focus	""
3305.800	mail	loaded	"mp3-player Inkel D-86 $59.99"
3305.963	mail	move	"Archive"
3307.506	chat	focus	""
3311.589	chat	type	"y"
3311.716	chat	type	"ye"
3311.893	chat	type	"yes"
3312.247	chat	msg	"yes"
3313.736	mail	focus	""
3315.326	mail	select	"laptop Zanium A-63 $97.99"
3315.606	mail	loaded	"laptop Zanium A-63 $97.99"
3316.186	mail	select	"photocamera Beta W-54 $83.99"
3317.695	mail	loaded	"photocamera Beta W-54 $83.99"
3318.596	mail	loaded	"photocamera Beta W-54 $83.99"
3321.351	browser	focus	""
3322.424	browser	home	""
3323.542	browser	linkRequest1	"Photocameras.html"
3327.870	mail	focus	""
3327.887	browser	link1	"Photocameras.html"
3329.755	mail	loaded	"photocamera Beta W-54 $83.99"
3330.769	browser	focus	""
3332.144	browser	linkRequest2	"Beta.html"
3335.284	browser	link2	"Beta.html"
3337.728	browser	linkRequest3	"Beta-W-54.html"
3338.970	browser	link3	"Beta-W-54.html"
3339.171	chat	prompt	"Have you seen the movie <i>Good Night, and Good Luck</i> ?"
3340.335	mail	focus	""
3341.665	mail	reply	"$83.99"
3341.687	compose	focus	""
3341.712	mail	loaded	"photocamera Beta W-54 $83.99"
3342.917	compose	type	"8"
3343.533	compose	type	"83"
3343.845	compose	type	"83."
3344.269	compose	type	"83.9"
3344.387	compose	type	"83.99"
3345.396	compose	send	"83.99"
3345.397	mail	focus	""
3346.832	mail	move	"Archive"
3347.745	chat	focus	""
3351.556	chat	type	"n"
3351.788	chat	type	"no"
3352.430	chat	msg	"no"
3353.589	mail	focus	""
3355.115	mail	select	"laptop Zanium A-63 $97.99"
3355.194	mail	loaded	"laptop Zanium A-63 $97.99"
3357.671	mail	loaded	"laptop Zanium A-63 $97.99"
3358.532	browser	focus	""
3359.601	browser	home	""
3360.407	browser	linkRequest1	"Laptops.html"
3364.000	browser	link1	"Laptops.html"
3365.063	browser	linkRequest2	"Zanium.html"
3368.351	browser	link2	"Zanium.html"
3368.544	chat	prompt	"Have you seen the movie <i>The Hours</i> ?"
3369.379	browser	linkRequest3	"Zanium-A-63.html"
3372.092	browser	link3	"Zanium-A-63.html"
3373.670	mail	focus	""
3374.885	mail	reply	"$97.99"
3374.889	compose	focus	""
3375.428	compose	type	"9"
3376.020	compose	type	"97"
3376.196	mail	loaded	"laptop Zanium A-63 $97.99"
3376.484	compose	type	"97."
3376.788	compose	type	"97.9"
3376.891	compose	type	"97.99"
3377.702	compose	send	"97.99"
3377.702	mail	focus	""
3379.248	mail	move	"Archive"
3380.532	chat	focus	""
3384.675	chat	type	"n"
3384.899	chat	type	"no"
3385.837	chat	msg	"no"
3387.008	mail	focus	""
3388.028	mail	select	"mp3-player Huma J-14 $85.99"
3388.685	mail	loaded	"mp3-player Huma J-14 $85.99"
3389.921	mail	loaded	"mp3-player Huma J-14 $85.99"
3391.411	browser	focus	""
3392.472	browser	home	""
3393.517	browser	linkRequest1	"Mp3-players.html"
3396.132	browser	link1	"Mp3-players.html"
3397.284	browser	linkRequest2	"Huma.html"
3401.219	browser	link2	"Huma.html"
3403.388	browser	linkRequest3	"Huma-J-14.html"
3405.607	browser	link3	"Huma-J-14.html"
3407.108	mail	focus	""
3408.397	mail	reply	"$85.99"
3408.406	compose	focus	""
3409.341	mail	loaded	"mp3-player Huma J-14 $85.99"
3409.667	compose	type	"8"
3409.979	compose	type	"85"
3410.435	compose	type	"85."
3410.747	compose	type	"85.9"
3410.867	compose	type	"85.99"
3412.004	compose	send	"85.99"
3412.004	mail	focus	""
3413.534	mail	move	"Archive"
3415.205	mail	select	"photocamera Okidan O-60 $96.99"
3415.381	chat	prompt	"Have you seen the movie <i>Million Dollar Baby</i> ?"
3416.665	chat	focus	""
3417.337	mail	loaded	"photocamera Okidan O-60 $96.99"
3422.386	chat	type	"i"
3422.562	chat	type	"i "
3423.122	chat	type	"i g"
3423.298	chat	type	"i gu"
3423.442	chat	type	"i gue"
3423.617	chat	type	"i gues"
3423.762	chat	type	"i guess"
3424.666	chat	type	"i guess "
3424.874	chat	type	"i guess b"
3425.042	chat	type	"i guess bu"
3425.186	chat	type	"i guess but"
3425.321	chat	type	"i guess but "
3425.674	chat	type	"i guess but i"
3425.721	chat	type	"i guess but im"
3425.906	chat	type	"i guess but im "
3426.106	chat	type	"i guess but im n"
3426.330	chat	type	"i guess but im no"
3426.506	chat	type	"i guess but im not"
3426.618	chat	type	"i guess but im not "
3427.066	chat	type	"i guess but im not s"
3427.210	chat	type	"i guess but im not su"
3427.306	chat	type	"i guess but im not sur"
3427.385	chat	type	"i guess but im not sure"
3427.773	chat	msg	"i guess but im not sure"
3429.137	mail	focus	""
3430.836	mail	loaded	"photocamera Okidan O-60 $96.99"
3434.688	browser	focus	""
3435.791	browser	home	""
3436.749	browser	linkRequest1	"Photocameras.html"
